Time,Ia,Vt,Torque,Vel,TorqueRef
1.9077,-23.217,-183.311,-13.6123,1844.33,-20
1.9078,-23.2161,-183.469,-13.6131,1844.33,-20
1.9079,-23.2161,-183.636,-13.6139,1844.33,-20
1.908,-23.2171,-183.806,-13.6147,1844.33,-20
1.9081,-23.2189,-183.976,-13.6155,1844.33,-20
1.9082,-23.2216,-184.14,-13.6163,1844.33,-20
1.9083,-23.225,-184.294,-13.6172,1844.33,-20
1.9084,-23.2291,-184.433,-13.618,1844.33,-20
1.9085,-23.2337,-184.552,-13.6188,1844.33,-20
1.9086,-23.2387,-184.646,-13.6197,1844.33,-20
1.9087,-23.2438,-184.712,-13.6205,1844.33,-20
1.9088,-23.2489,-184.744,-13.6214,1844.33,-20
1.9089,-23.2538,-184.739,-13.6223,1844.34,-20
1.909,-23.2582,-184.691,-13.6232,1844.34,-20
1.9091,-23.2618,-184.596,-13.6241,1844.34,-20
1.9092,-23.2643,-184.451,-13.625,1844.34,-20
1.9093,-23.2655,-184.251,-13.626,1844.34,-20
1.9094,-23.265,-183.992,-13.627,1844.34,-20
1.9095,-23.2628,-183.733,-13.628,1844.35,-20
1.9096,-23.2593,-183.533,-13.629,1844.35,-20
1.9097,-23.2549,-183.387,-13.63,1844.35,-20
1.9098,-23.2498,-183.291,-13.6311,1844.35,-20
1.9099,-23.2444,-183.24,-13.6321,1844.35,-20
1.91,-23.2389,-183.23,-13.6332,1844.36,-20
1.9101,-23.2335,-183.257,-13.6342,1844.36,-20
1.9102,-23.2285,-183.316,-13.6353,1844.36,-20
1.9103,-23.224,-183.402,-13.6364,1844.36,-20
1.9104,-23.2201,-183.51,-13.6375,1844.36,-20
1.9105,-23.2169,-183.636,-13.6386,1844.36,-20
1.9106,-23.2146,-183.775,-13.6397,1844.36,-20
1.9107,-23.2132,-183.923,-13.6408,1844.36,-20
1.9108,-23.2127,-184.073,-13.6419,1844.37,-20
1.9109,-23.213,-184.223,-13.643,1844.37,-20
1.911,-23.2142,-184.366,-13.6442,1844.37,-20
1.9111,-23.2162,-184.498,-13.6453,1844.37,-20
1.9112,-23.2189,-184.615,-13.6465,1844.37,-20
1.9113,-23.2222,-184.711,-13.6476,1844.37,-20
1.9114,-23.2259,-184.782,-13.6488,1844.37,-20
1.9115,-23.2299,-184.824,-13.6499,1844.37,-20
1.9116,-23.234,-184.832,-13.6511,1844.37,-20
1.9117,-23.2379,-184.802,-13.6523,1844.37,-20
1.9118,-23.2415,-184.729,-13.6535,1844.37,-20
1.9119,-23.2444,-184.609,-13.6547,1844.38,-20
1.912,-23.2463,-184.437,-13.6559,1844.38,-20
1.9121,-23.247,-184.21,-13.6571,1844.38,-20
1.9122,-23.2461,-183.924,-13.6583,1844.38,-20
1.9123,-23.2437,-183.638,-13.6596,1844.38,-20
1.9124,-23.2401,-183.411,-13.6608,1844.38,-20
1.9125,-23.2357,-183.239,-13.662,1844.38,-20
1.9126,-23.2307,-183.116,-13.6632,1844.38,-20
1.9127,-23.2255,-183.039,-13.6644,1844.38,-20
1.9128,-23.2204,-183.004,-13.6656,1844.37,-20
1.9129,-23.2155,-183.005,-13.6668,1844.37,-20
1.913,-23.2109,-183.039,-13.668,1844.37,-20
1.9131,-23.207,-183.099,-13.6691,1844.37,-20
1.9132,-23.2038,-183.182,-13.6703,1844.37,-20
1.9133,-23.2014,-183.283,-13.6714,1844.36,-20
1.9134,-23.1998,-183.397,-13.6725,1844.36,-20
1.9135,-23.1991,-183.519,-13.6736,1844.36,-20
1.9136,-23.1993,-183.644,-13.6747,1844.36,-20
1.9137,-23.2004,-183.768,-13.6757,1844.35,-20
1.9138,-23.2022,-183.886,-13.6768,1844.35,-20
1.9139,-23.2048,-183.993,-13.6778,1844.35,-20
1.914,-23.208,-184.084,-13.6788,1844.34,-20
1.9141,-23.2117,-184.154,-13.6798,1844.34,-20
1.9142,-23.2157,-184.2,-13.6808,1844.33,-20
1.9143,-23.2198,-184.216,-13.6818,1844.33,-20
1.9144,-23.2238,-184.198,-13.6827,1844.33,-20
1.9145,-23.2274,-184.142,-13.6836,1844.32,-20
1.9146,-23.2305,-184.043,-13.6846,1844.32,-20
1.9147,-23.2327,-183.896,-13.6855,1844.32,-20
1.9148,-23.2337,-183.699,-13.6864,1844.31,-20
1.9149,-23.2332,-183.445,-13.6873,1844.31,-20
1.915,-23.2309,-183.133,-13.6882,1844.31,-20
1.9151,-23.2268,-182.821,-13.689,1844.3,-20
1.9152,-23.2212,-182.568,-13.6899,1844.3,-20
1.9153,-23.2145,-182.37,-13.6907,1844.3,-20
1.9154,-23.207,-182.224,-13.6916,1844.29,-20
1.9155,-23.199,-182.123,-13.6923,1844.29,-20
1.9156,-23.1907,-182.064,-13.6931,1844.28,-20
1.9157,-23.1824,-182.043,-13.6939,1844.28,-20
1.9158,-23.1742,-182.054,-13.6946,1844.27,-20
1.9159,-23.1663,-182.092,-13.6953,1844.27,-20
1.916,-23.1588,-182.153,-13.696,1844.26,-20
1.9161,-23.1518,-182.232,-13.6966,1844.26,-20
1.9162,-23.1454,-182.325,-13.6972,1844.25,-20
1.9163,-23.1396,-182.426,-13.6978,1844.24,-20
1.9164,-23.1344,-182.53,-13.6984,1844.24,-20
1.9165,-23.1298,-182.634,-13.6989,1844.23,-20
1.9166,-23.1257,-182.731,-13.6994,1844.23,-20
1.9167,-23.1221,-182.817,-13.6999,1844.22,-20
1.9168,-23.1189,-182.888,-13.7004,1844.22,-20
1.9169,-23.1159,-182.938,-13.7009,1844.21,-20
1.917,-23.1129,-182.964,-13.7013,1844.2,-20
1.9171,-23.1099,-182.96,-13.7017,1844.2,-20
1.9172,-23.1066,-182.922,-13.7021,1844.19,-20
1.9173,-23.1027,-182.846,-13.7025,1844.19,-20
1.9174,-23.0981,-182.726,-13.7028,1844.18,-20
1.9175,-23.0924,-182.56,-13.7031,1844.17,-20
1.9176,-23.0853,-182.342,-13.7035,1844.17,-20
1.9177,-23.0766,-182.069,-13.7038,1844.16,-20
1.9178,-23.0663,-181.798,-13.704,1844.15,-20
1.9179,-23.0548,-181.589,-13.7043,1844.15,-20
1.918,-23.0425,-181.435,-13.7045,1844.14,-20
1.9181,-23.0296,-181.334,-13.7048,1844.13,-20
1.9182,-23.0165,-181.28,-13.7049,1844.13,-20
1.9183,-23.0034,-181.27,-13.7051,1844.12,-20
1.9184,-22.9905,-181.298,-13.7052,1844.11,-20
1.9185,-22.9782,-181.36,-13.7053,1844.1,-20
1.9186,-22.9665,-181.452,-13.7054,1844.1,-20
1.9187,-22.9556,-181.568,-13.7054,1844.09,-20
1.9188,-22.9457,-181.703,-13.7054,1844.08,-20
1.9189,-22.9367,-181.854,-13.7054,1844.07,-20
1.919,-22.9288,-182.015,-13.7053,1844.06,-20
1.9191,-22.922,-182.182,-13.7052,1844.05,-20
1.9192,-22.9163,-182.349,-13.7051,1844.04,-20
1.9193,-22.9117,-182.512,-13.7049,1844.03,-20
1.9194,-22.9081,-182.666,-13.7047,1844.02,-20
1.9195,-22.9054,-182.806,-13.7045,1844.01,-20
1.9196,-22.9035,-182.928,-13.7043,1844,-20
1.9197,-22.9023,-183.027,-13.704,1843.99,-20
1.9198,-22.9016,-183.098,-13.7036,1843.98,-20
1.9199,-22.9012,-183.137,-13.7032,1843.97,-20
1.92,-22.9009,-183.14,-13.7028,1843.96,-20
1.9201,-22.9006,-183.101,-13.7023,1843.95,-20
1.9202,-22.8998,-183.017,-13.7018,1843.94,-20
1.9203,-22.8984,-182.883,-13.7012,1843.93,-20
1.9204,-22.8959,-182.695,-13.7006,1843.92,-20
1.9205,-22.8923,-182.45,-13.7,1843.91,-20
1.9206,-22.8873,-182.205,-13.6993,1843.9,-20
1.9207,-22.8814,-182.02,-13.6985,1843.89,-20
1.9208,-22.875,-181.889,-13.6977,1843.88,-20
1.9209,-22.8684,-181.809,-13.6969,1843.87,-20
1.921,-22.8618,-181.775,-13.6959,1843.86,-20
1.9211,-22.8555,-181.783,-13.6949,1843.84,-20
1.9212,-22.8497,-181.828,-13.6939,1843.83,-20
1.9213,-22.8446,-181.905,-13.6928,1843.82,-20
1.9214,-22.8403,-182.009,-13.6916,1843.81,-20
1.9215,-22.8371,-182.137,-13.6904,1843.79,-20
1.9216,-22.8348,-182.283,-13.6891,1843.78,-20
1.9217,-22.8337,-182.443,-13.6877,1843.77,-20
1.9218,-22.8338,-182.611,-13.6863,1843.75,-20
1.9219,-22.835,-182.783,-13.6849,1843.74,-20
1.922,-22.8373,-182.955,-13.6833,1843.73,-20
1.9221,-22.8407,-183.12,-13.6817,1843.71,-20
1.9222,-22.8451,-183.276,-13.6801,1843.7,-20
1.9223,-22.8504,-183.416,-13.6784,1843.69,-20
1.9224,-22.8564,-183.536,-13.6767,1843.68,-20
1.9225,-22.8629,-183.632,-13.6749,1843.66,-20
1.9226,-22.8698,-183.698,-13.6731,1843.65,-20
1.9227,-22.8769,-183.732,-13.6712,1843.64,-20
1.9228,-22.884,-183.727,-13.6693,1843.63,-20
1.9229,-22.8906,-183.679,-13.6673,1843.61,-20
1.923,-22.8967,-183.585,-13.6653,1843.6,-20
1.9231,-22.9018,-183.44,-13.6633,1843.59,-20
1.9232,-22.9057,-183.241,-13.6613,1843.58,-20
1.9233,-22.908,-182.982,-13.6592,1843.57,-20
1.9234,-22.9088,-182.723,-13.6571,1843.56,-20
1.9235,-22.9083,-182.523,-13.655,1843.55,-20
1.9236,-22.9069,-182.377,-13.6528,1843.54,-20
1.9237,-22.905,-182.282,-13.6506,1843.53,-20
1.9238,-22.9027,-182.232,-13.6484,1843.51,-20
1.9239,-22.9004,-182.223,-13.6462,1843.5,-20
1.924,-22.8983,-182.251,-13.6439,1843.49,-20
1.9241,-22.8964,-182.311,-13.6416,1843.48,-20
1.9242,-22.8951,-182.398,-13.6393,1843.47,-20
1.9243,-22.8943,-182.508,-13.6369,1843.46,-20
1.9244,-22.8942,-182.635,-13.6346,1843.45,-20
1.9245,-22.8949,-182.776,-13.6322,1843.44,-20
1.9246,-22.8964,-182.924,-13.6298,1843.43,-20
1.9247,-22.8986,-183.076,-13.6274,1843.42,-20
1.9248,-22.9016,-183.226,-13.625,1843.41,-20
1.9249,-22.9052,-183.371,-13.6226,1843.41,-20
1.925,-22.9095,-183.504,-13.6201,1843.4,-20
1.9251,-22.9144,-183.621,-13.6177,1843.39,-20
1.9252,-22.9195,-183.719,-13.6153,1843.38,-20
1.9253,-22.925,-183.791,-13.6129,1843.37,-20
1.9254,-22.9304,-183.833,-13.6104,1843.37,-20
1.9255,-22.9357,-183.842,-13.608,1843.36,-20
1.9256,-22.9405,-183.812,-13.6056,1843.35,-20
1.9257,-22.9448,-183.739,-13.6032,1843.35,-20
1.9258,-22.9481,-183.618,-13.6009,1843.34,-20
1.9259,-22.9502,-183.447,-13.5985,1843.34,-20
1.926,-22.9508,-183.22,-13.5962,1843.33,-20
1.9261,-22.9495,-182.933,-13.5939,1843.32,-20
1.9262,-22.9464,-182.647,-13.5916,1843.32,-20
1.9263,-22.9418,-182.42,-13.5893,1843.32,-20
1.9264,-22.9362,-182.247,-13.5871,1843.31,-20
1.9265,-22.9298,-182.125,-13.5849,1843.31,-20
1.9266,-22.923,-182.049,-13.5827,1843.3,-20
1.9267,-22.9159,-182.014,-13.5805,1843.3,-20
1.9268,-22.9089,-182.016,-13.5783,1843.29,-20
1.9269,-22.902,-182.05,-13.5762,1843.29,-20
1.927,-22.8956,-182.111,-13.574,1843.28,-20
1.9271,-22.8897,-182.195,-13.5719,1843.28,-20
1.9272,-22.8845,-182.297,-13.5699,1843.27,-20
1.9273,-22.8799,-182.411,-13.5678,1843.27,-20
1.9274,-22.8762,-182.534,-13.5657,1843.26,-20
1.9275,-22.8732,-182.66,-13.5637,1843.26,-20
1.9276,-22.871,-182.785,-13.5617,1843.25,-20
1.9277,-22.8696,-182.903,-13.5598,1843.25,-20
1.9278,-22.8688,-183.011,-13.5578,1843.24,-20
1.9279,-22.8687,-183.102,-13.5559,1843.24,-20
1.928,-22.869,-183.173,-13.554,1843.23,-20
1.9281,-22.8697,-183.219,-13.5521,1843.23,-20
1.9282,-22.8705,-183.236,-13.5502,1843.22,-20
1.9283,-22.8713,-183.218,-13.5483,1843.22,-20
1.9284,-22.8719,-183.161,-13.5465,1843.22,-20
1.9285,-22.872,-183.062,-13.5446,1843.21,-20
1.9286,-22.8713,-182.915,-13.5428,1843.21,-20
1.9287,-22.8695,-182.717,-13.541,1843.2,-20
1.9288,-22.8664,-182.463,-13.5392,1843.2,-20
1.9289,-22.8617,-182.15,-13.5374,1843.19,-20
1.929,-22.8553,-181.837,-13.5357,1843.19,-20
1.9291,-22.8476,-181.584,-13.5339,1843.18,-20
1.9292,-22.839,-181.386,-13.5321,1843.18,-20
1.9293,-22.8298,-181.239,-13.5304,1843.17,-20
1.9294,-22.8203,-181.139,-13.5286,1843.16,-20
1.9295,-22.8107,-181.081,-13.5268,1843.16,-20
1.9296,-22.8013,-181.059,-13.5251,1843.15,-20
1.9297,-22.7923,-181.07,-13.5233,1843.14,-20
1.9298,-22.7838,-181.109,-13.5215,1843.14,-20
1.9299,-22.7759,-181.171,-13.5197,1843.13,-20
1.93,-22.7688,-181.251,-13.5179,1843.12,-20
1.9301,-22.7625,-181.344,-13.5161,1843.11,-20
1.9302,-22.757,-181.445,-13.5143,1843.11,-20
1.9303,-22.7523,-181.55,-13.5125,1843.1,-20
1.9304,-22.7485,-181.654,-13.5106,1843.09,-20
1.9305,-22.7455,-181.751,-13.5088,1843.08,-20
1.9306,-22.7431,-181.838,-13.5069,1843.07,-20
1.9307,-22.7413,-181.909,-13.5051,1843.06,-20
1.9308,-22.7399,-181.96,-13.5032,1843.06,-20
1.9309,-22.7388,-181.985,-13.5013,1843.05,-20
1.931,-22.7378,-181.981,-13.4995,1843.04,-20
1.9311,-22.7366,-181.943,-13.4976,1843.03,-20
1.9312,-22.735,-181.866,-13.4957,1843.02,-20
1.9313,-22.7329,-181.746,-13.4938,1843.01,-20
1.9314,-22.7298,-181.579,-13.4919,1843,-20
1.9315,-22.7255,-181.361,-13.49,1842.99,-20
1.9316,-22.7196,-181.087,-13.4881,1842.99,-20
1.9317,-22.7123,-180.816,-13.4862,1842.98,-20
1.9318,-22.7038,-180.605,-13.4843,1842.97,-20
1.9319,-22.6945,-180.452,-13.4824,1842.96,-20
1.932,-22.6848,-180.35,-13.4805,1842.95,-20
1.9321,-22.6748,-180.297,-13.4786,1842.94,-20
