Time,TensaoFonte,CorrenteReal,DisparoInferior,DisparoSuperior,TensaoReal,S1.TensaoDesjada,S1.CorrenteReferencia,S1.AnguloDeDisparo
0.0349,-163.396,0.0204053,0,0,19.4691,25.3867,0.5,82.6335
0.035,-173.259,0.0204771,0,0,19.5095,25.4576,0.5,82.6128
0.0351,-182.876,0.0205489,0,0,19.5382,25.5286,0.5,82.5921
0.0352,-192.233,0.0206208,0,0,19.555,25.5997,0.5,82.5714
0.0353,-201.317,0.0206925,0,0,19.5593,25.671,0.5,82.5505
0.0354,-210.114,0.0207641,0,0,19.5509,25.7424,0.5,82.5297
0.0355,-218.613,0.0208356,0,0,19.5293,25.814,0.5,82.5088
0.0356,-226.802,0.0209067,0,0,19.4942,25.8858,0.5,82.4879
0.0357,-234.668,0.0209776,0,0,19.4454,25.9577,0.5,82.4669
0.0358,-242.201,0.0210481,0,0,19.3825,26.0298,0.5,82.4458
0.0359,-249.389,0.0211181,0,0,19.3053,26.1021,0.5,82.4247
0.036,-256.223,0.0211877,0,0,19.2134,26.1746,0.5,82.4036
0.0361,-262.693,0.0212566,0,0,19.1068,26.2472,0.5,82.3824
0.0362,-268.79,0.0213249,0,0,18.9852,26.3201,0.5,82.3611
0.0363,-274.505,0.0213925,0,0,18.8485,26.3931,0.5,82.3398
0.0364,-279.829,0.0214593,0,0,18.6964,26.4664,0.5,82.3184
0.0365,-284.756,0.0215253,0,0,18.5289,26.5398,0.5,82.2969
0.0366,-289.279,0.0215903,0,0,18.3459,26.6135,0.5,82.2754
0.0367,-293.39,0.0216543,0,0,18.1473,26.6874,0.5,82.2538
0.0368,-297.084,0.0217173,0,0,17.9331,26.7615,0.5,82.2322
0.0369,-300.356,0.0217791,0,0,17.7032,26.8358,0.5,82.2105
0.037,-303.202,0.0218396,0,0,17.4577,26.9103,0.5,82.1887
0.0371,-305.616,0.0218989,0,0,17.1965,26.985,0.5,82.1669
0.0372,-307.596,0.0219569,0,0,16.9198,27.06,0.5,82.145
0.0373,-309.139,0.0220133,0,1,16.6275,27.1352,0.5,82.123
0.0374,-310.232,0.0220684,0,1,16.3375,27.2103,0.5,82.1011
0.0375,-310.906,0.0221221,0,1,16.0671,27.2852,0.5,82.0792
0.0376,-311.127,0.0221744,0,1,15.8162,27.3599,0.5,82.0574
0.0377,-310.906,0.0222256,0,1,15.5847,27.4343,0.5,82.0356
0.0378,-310.243,0.0222757,0,1,15.3723,27.5086,0.5,82.0139
0.0379,-309.139,0.0223247,0,1,15.1787,27.5826,0.5,81.9923
0.038,-307.596,0.0223728,0,1,15.0038,27.6564,0.5,81.9707
0.0381,-305.616,0.0224201,0,1,14.8472,27.73,0.5,81.9492
0.0382,-303.202,0.0224666,0,1,14.7086,27.8033,0.5,81.9278
0.0383,-300.356,0.0225125,0,0,14.5877,27.8765,0.5,81.9064
0.0384,-297.084,0.0225578,0,0,14.4841,27.9494,0.5,81.8851
0.0385,-293.39,0.0226025,0,0,14.3975,28.0222,0.5,81.8638
0.0386,-289.279,0.0226469,0,0,14.3275,28.0947,0.5,81.8426
0.0387,-284.756,0.0226909,0,0,14.2736,28.167,0.5,81.8215
0.0388,-279.829,0.0227346,0,0,14.2355,28.2392,0.5,81.8004
0.0389,-274.505,0.0227781,0,0,14.2126,28.3111,0.5,81.7794
0.039,-268.79,0.0228215,0,0,14.2045,28.3829,0.5,81.7584
0.0391,-262.693,0.0228648,0,0,14.2107,28.4544,0.5,81.7375
0.0392,-256.223,0.0229082,0,0,14.2308,28.5258,0.5,81.7166
0.0393,-249.389,0.0229516,0,0,14.2641,28.597,0.5,81.6958
0.0394,-242.201,0.0229951,0,0,14.3101,28.6681,0.5,81.675
0.0395,-234.668,0.0230389,0,0,14.3684,28.7389,0.5,81.6543
0.0396,-226.802,0.0230828,0,0,14.4382,28.8096,0.5,81.6336
0.0397,-218.613,0.0231271,0,0,14.5191,28.8802,0.5,81.6129
0.0398,-210.114,0.0231717,0,0,14.6105,28.9506,0.5,81.5923
0.0399,-201.317,0.0232167,0,0,14.7117,29.0209,0.5,81.5718
0.04,-192.233,0.0232622,0,0,14.8222,29.091,0.5,81.5513
0.0401,-182.876,0.0233081,0,0,14.9412,29.161,0.5,81.5308
0.0402,-173.259,0.0233545,0,0,15.0682,29.2309,0.5,81.5103
0.0403,-163.396,0.0234015,0,0,15.2026,29.3007,0.5,81.4899
0.0404,-153.301,0.0234491,0,0,15.3436,29.3704,0.5,81.4695
0.0405,-142.988,0.0234973,0,0,15.4907,29.4399,0.5,81.4492
0.0406,-132.471,0.0235462,0,0,15.6432,29.5094,0.5,81.4289
0.0407,-121.767,0.0235957,0,0,15.8003,29.5788,0.5,81.4085
0.0408,-110.889,0.0236459,0,0,15.9615,29.6481,0.5,81.3883
0.0409,-99.8542,0.0236968,0,0,16.126,29.7174,0.5,81.368
0.041,-88.6772,0.0237484,0,0,16.2932,29.7865,0.5,81.3477
0.0411,-77.3741,0.0238008,0,0,16.4625,29.8557,0.5,81.3275
0.0412,-65.9611,0.0238539,0,0,16.6331,29.9248,0.5,81.3073
0.0413,-54.4544,0.0239077,0,0,16.8044,29.9938,0.5,81.2871
0.0414,-42.8703,0.0239623,0,0,16.9756,30.0628,0.5,81.2669
0.0415,-31.2252,0.0240176,0,0,17.1462,30.1318,0.5,81.2467
0.0416,-19.5358,0.0240736,0,0,17.3155,30.2008,0.5,81.2265
0.0417,-7.81865,0.0241304,0,0,17.4828,30.2698,0.5,81.2063
0.0418,3.90963,0.0241879,0,0,17.6475,30.3388,0.5,81.1861
0.0419,15.6324,0.024246,0,0,17.8089,30.4078,0.5,81.1658
0.042,27.3329,0.0243049,0,0,17.9663,30.4769,0.5,81.1456
0.0421,38.9946,0.0243644,0,0,18.1193,30.546,0.5,81.1254
0.0422,50.6008,0.0244245,0,0,18.267,30.6151,0.5,81.1052
0.0423,62.1352,0.0244853,0,0,18.409,30.6842,0.5,81.0849
0.0424,73.5812,0.0245466,0,0,18.5446,30.7534,0.5,81.0646
0.0425,84.9227,0.0246085,0,0,18.6733,30.8227,0.5,81.0443
0.0426,96.1435,0.0246709,0,0,18.7944,30.8921,0.5,81.024
0.0427,107.228,0.0247338,0,0,18.9075,30.9615,0.5,81.0037
0.0428,118.16,0.0247971,0,0,19.0119,31.031,0.5,80.9833
0.0429,128.923,0.0248608,0,0,19.1072,31.1006,0.5,80.9629
0.043,139.504,0.0249248,0,0,19.1928,31.1703,0.5,80.9425
0.0431,149.887,0.0249892,0,0,19.2682,31.2402,0.5,80.922
0.0432,160.056,0.0250538,0,0,19.333,31.3101,0.5,80.9015
0.0433,169.998,0.0251186,0,0,19.3867,31.3802,0.5,80.881
0.0434,179.698,0.0251836,0,0,19.4288,31.4504,0.5,80.8604
0.0435,189.144,0.0252487,0,0,19.4589,31.5207,0.5,80.8398
0.0436,198.32,0.0253138,0,0,19.4767,31.5912,0.5,80.8191
0.0437,207.214,0.0253789,0,0,19.4818,31.6618,0.5,80.7984
0.0438,215.814,0.0254439,0,0,19.4737,31.7326,0.5,80.7777
0.0439,224.108,0.0255087,0,0,19.4521,31.8035,0.5,80.7569
0.044,232.082,0.0255734,0,0,19.4168,31.8747,0.5,80.736
0.0441,239.727,0.0256378,0,0,19.3675,31.946,0.5,80.7151
0.0442,247.032,0.0257018,0,0,19.3037,32.0174,0.5,80.6942
0.0443,253.985,0.0257655,0,0,19.2254,32.0891,0.5,80.6732
0.0444,260.578,0.0258286,0,0,19.1323,32.1609,0.5,80.6521
0.0445,266.8,0.0258913,0,0,19.0242,32.233,0.5,80.631
0.0446,272.643,0.0259533,0,0,18.9008,32.3052,0.5,80.6098
0.0447,278.098,0.0260146,0,0,18.7622,32.3776,0.5,80.5885
0.0448,283.159,0.0260752,0,0,18.608,32.4503,0.5,80.5672
0.0449,287.816,0.0261349,0,0,18.4383,32.5231,0.5,80.5459
0.045,292.065,0.0261937,0,0,18.2529,32.5962,0.5,80.5244
0.0451,295.899,0.0262516,0,0,18.0518,32.6694,0.5,80.5029
0.0452,299.313,0.0263084,0,0,17.835,32.7429,0.5,80.4814
0.0453,302.301,0.0263641,0,0,17.6024,32.8166,0.5,80.4597
0.0454,304.859,0.0264187,0,0,17.3541,32.8906,0.5,80.438
0.0455,306.985,0.0264719,1,0,17.0901,32.9647,0.5,80.4163
0.0456,308.752,0.0265238,1,0,16.828,33.039,0.5,80.3945
0.0457,309.924,0.0265744,1,0,16.5852,33.1131,0.5,80.3727
0.0458,310.734,0.0266238,1,0,16.3615,33.187,0.5,80.351
0.0459,311.102,0.0266721,1,0,16.1569,33.2607,0.5,80.3294
0.046,311.029,0.0267194,1,0,15.9711,33.3341,0.5,80.3079
0.0461,310.513,0.0267657,1,0,15.8038,33.4074,0.5,80.2864
0.0462,309.556,0.0268111,1,0,15.655,33.4804,0.5,80.2649
0.0463,308.159,0.0268558,1,0,15.5244,33.5532,0.5,80.2436
0.0464,306.325,0.0268998,1,0,15.4116,33.6257,0.5,80.2222
0.0465,304.054,0.0269432,0,0,15.3163,33.6981,0.5,80.201
0.0466,301.352,0.026986,0,0,15.2384,33.7702,0.5,80.1798
0.0467,298.222,0.0270285,0,0,15.1773,33.8422,0.5,80.1587
0.0468,294.668,0.0270706,0,0,15.1328,33.9139,0.5,80.1376
0.0469,290.695,0.0271124,0,0,15.1044,33.9854,0.5,80.1166
0.047,286.309,0.027154,0,0,15.0918,34.0567,0.5,80.0957
0.0471,281.516,0.0271955,0,0,15.0945,34.1279,0.5,80.0748
0.0472,276.323,0.027237,0,0,15.1122,34.1988,0.5,80.0539
0.0473,270.738,0.0272784,0,0,15.1442,34.2695,0.5,80.0331
0.0474,264.767,0.02732,0,0,15.1902,34.3401,0.5,80.0124
0.0475,258.421,0.0273617,0,0,15.2497,34.4104,0.5,79.9917
0.0476,251.707,0.0274036,0,0,15.3221,34.4806,0.5,79.9711
0.0477,244.636,0.0274457,0,0,15.4069,34.5507,0.5,79.9505
0.0478,237.216,0.0274882,0,0,15.5035,34.6205,0.5,79.93
0.0479,229.46,0.0275311,0,0,15.6115,34.6902,0.5,79.9095
0.048,221.378,0.0275744,0,0,15.7302,34.7598,0.5,79.8891
0.0481,212.981,0.0276182,0,0,15.859,34.8292,0.5,79.8687
0.0482,204.282,0.0276625,0,0,15.9974,34.8984,0.5,79.8483
0.0483,195.292,0.0277075,0,0,16.1447,34.9675,0.5,79.828
0.0484,186.024,0.027753,0,0,16.3004,35.0365,0.5,79.8077
0.0485,176.493,0.0277991,0,0,16.4637,35.1054,0.5,79.7875
0.0486,166.71,0.027846,0,0,16.6341,35.1741,0.5,79.7673
0.0487,156.691,0.0278936,0,0,16.8109,35.2428,0.5,79.7471
0.0488,146.449,0.0279419,0,0,16.9935,35.3113,0.5,79.7269
0.0489,135.999,0.027991,0,0,17.1812,35.3798,0.5,79.7068
0.049,125.355,0.0280409,0,0,17.3733,35.4481,0.5,79.6867
0.0491,114.533,0.0280916,0,0,17.5693,35.5164,0.5,79.6666
0.0492,103.549,0.0281431,0,0,17.7683,35.5846,0.5,79.6465
0.0493,92.4177,0.0281955,0,0,17.9698,35.6528,0.5,79.6265
0.0494,81.1548,0.0282487,0,0,18.173,35.7209,0.5,79.6065
0.0495,69.7767,0.0283028,0,0,18.3774,35.7889,0.5,79.5864
0.0496,58.2994,0.0283577,0,0,18.5822,35.8569,0.5,79.5664
0.0497,46.7392,0.0284135,0,0,18.7868,35.9249,0.5,79.5464
0.0498,35.1127,0.0284702,0,0,18.9904,35.9929,0.5,79.5264
0.0499,23.4362,0.0285277,0,0,19.1925,36.0608,0.5,79.5064
0.05,11.7264,0.0285861,0,0,19.3924,36.1288,0.5,79.4864
0.0501,-5.45553e-008,0.0286453,0,0,19.5895,36.1967,0.5,79.4664
0.0502,-11.7264,0.0287053,0,0,19.783,36.2647,0.5,79.4464
0.0503,-23.4362,0.0287661,0,0,19.9724,36.3327,0.5,79.4264
0.0504,-35.1127,0.0288277,0,0,20.157,36.4007,0.5,79.4064
0.0505,-46.7392,0.0288901,0,0,20.3362,36.4687,0.5,79.3863
0.0506,-58.2994,0.0289531,0,0,20.5094,36.5368,0.5,79.3663
0.0507,-69.7767,0.0290169,0,0,20.676,36.605,0.5,79.3462
0.0508,-81.1548,0.0290813,0,0,20.8355,36.6732,0.5,79.3261
0.0509,-92.4177,0.0291464,0,0,20.9871,36.7415,0.5,79.306
0.051,-103.549,0.029212,0,0,21.1305,36.8099,0.5,79.2859
0.0511,-114.533,0.0292782,0,0,21.265,36.8783,0.5,79.2657
0.0512,-125.355,0.0293449,0,0,21.39,36.9469,0.5,79.2456
0.0513,-135.999,0.0294121,0,0,21.5052,37.0155,0.5,79.2253
0.0514,-146.449,0.0294797,0,0,21.61,37.0843,0.5,79.2051
0.0515,-156.691,0.0295476,0,0,21.7038,37.1531,0.5,79.1848
0.0516,-166.71,0.0296159,0,0,21.7864,37.2221,0.5,79.1645
0.0517,-176.493,0.0296844,0,0,21.8571,37.2913,0.5,79.1441
0.0518,-186.024,0.0297531,0,0,21.9155,37.3605,0.5,79.1237
0.0519,-195.292,0.029822,0,0,21.9614,37.4299,0.5,79.1032
0.052,-204.282,0.0298909,0,0,21.9942,37.4995,0.5,79.0827
0.0521,-212.981,0.0299599,0,0,22.0136,37.5692,0.5,79.0622
0.0522,-221.378,0.0300288,0,0,22.0194,37.639,0.5,79.0416
0.0523,-229.46,0.0300976,0,0,22.011,37.7091,0.5,79.021
0.0524,-237.216,0.0301663,0,0,21.9883,37.7793,0.5,79.0003
0.0525,-244.636,0.0302347,0,0,21.951,37.8497,0.5,78.9795
0.0526,-251.707,0.0303028,0,0,21.8988,37.9203,0.5,78.9587
0.0527,-258.421,0.0303705,0,0,21.8314,37.991,0.5,78.9378
0.0528,-264.767,0.0304378,0,0,21.7488,38.062,0.5,78.9169
0.0529,-270.738,0.0305046,0,0,21.6506,38.1331,0.5,78.8959
0.053,-276.323,0.0305708,0,0,21.5368,38.2045,0.5,78.8749
0.0531,-281.516,0.0306363,0,0,21.4072,38.276,0.5,78.8538
0.0532,-286.309,0.0307011,0,0,21.2617,38.3478,0.5,78.8326
0.0533,-290.695,0.0307651,0,0,21.1002,38.4198,0.5,78.8114
0.0534,-294.668,0.0308282,0,0,20.9227,38.492,0.5,78.7901
0.0535,-298.222,0.0308903,0,0,20.729,38.5644,0.5,78.7687
0.0536,-301.352,0.0309514,0,0,20.5193,38.637,0.5,78.7473
0.0537,-304.054,0.0310114,0,0,20.2935,38.7098,0.5,78.7258
0.0538,-306.325,0.0310702,0,1,20.0517,38.7829,0.5,78.7043
0.0539,-308.154,0.0311278,0,1,19.8113,38.8559,0.5,78.6827
0.054,-309.556,0.0311843,0,1,19.5898,38.9288,0.5,78.6612
0.0541,-310.513,0.0312397,0,1,19.387,39.0014,0.5,78.6398
0.0542,-311.029,0.0312941,0,1,19.2029,39.0738,0.5,78.6184
0.0543,-311.102,0.0313476,0,1,19.0372,39.1459,0.5,78.5971
0.0544,-310.734,0.0314003,0,1,18.8897,39.2179,0.5,78.5759
0.0545,-309.924,0.0314524,0,1,18.7603,39.2896,0.5,78.5547
0.0546,-308.674,0.0315038,0,1,18.6486,39.3611,0.5,78.5336
0.0547,-306.985,0.0315546,0,1,18.5545,39.4324,0.5,78.5125
0.0548,-304.859,0.031605,0,0,18.4776,39.5035,0.5,78.4915
0.0549,-302.301,0.031655,0,0,18.4176,39.5744,0.5,78.4706
0.055,-299.313,0.0317047,0,0,18.3743,39.6451,0.5,78.4497
0.0551,-295.899,0.0317542,0,0,18.3472,39.7155,0.5,78.4289
0.0552,-292.065,0.0318035,0,0,18.3359,39.7858,0.5,78.4082
0.0553,-287.816,0.0318528,0,0,18.3402,39.8558,0.5,78.3875
0.0554,-283.159,0.0319021,0,0,18.3595,39.9257,0.5,78.3668
0.0555,-278.098,0.0319514,0,0,18.3934,39.9953,0.5,78.3463
0.0556,-272.643,0.0320009,0,0,18.4415,40.0648,0.5,78.3257
0.0557,-266.8,0.0320505,0,0,18.5033,40.1341,0.5,78.3053
0.0558,-260.578,0.0321005,0,0,18.5783,40.2032,0.5,78.2848
0.0559,-253.985,0.0321507,0,0,18.6661,40.2721,0.5,78.2645
0.056,-247.032,0.0322014,0,0,18.766,40.3409,0.5,78.2441
0.0561,-239.727,0.0322525,0,0,18.8776,40.4095,0.5,78.2239
0.0562,-232.082,0.0323041,0,0,19.0003,40.4779,0.5,78.2036
0.0563,-224.108,0.0323562,0,0,19.1335,40.5462,0.5,78.1835
0.0564,-215.814,0.0324089,0,0,19.2767,40.6143,0.5,78.1633
0.0565,-207.214,0.0324623,0,0,19.4292,40.6823,0.5,78.1432
0.0566,-198.32,0.0325163,0,0,19.5905,40.7501,0.5,78.1232
0.0567,-189.144,0.0325711,0,0,19.76,40.8178,0.5,78.1031
0.0568,-179.698,0.0326266,0,0,19.937,40.8854,0.5,78.0831
0.0569,-169.998,0.0326829,0,0,20.1209,40.9529,0.5,78.0632
0.057,-160.056,0.03274,0,0,20.311,41.0203,0.5,78.0433
0.0571,-149.887,0.032798,0,0,20.5068,41.0875,0.5,78.0234
0.0572,-139.504,0.0328568,0,0,20.7075,41.1547,0.5,78.0035
0.0573,-128.923,0.0329165,0,0,20.9126,41.2218,0.5,77.9837
0.0574,-118.16,0.0329772,0,0,21.1213,41.2888,0.5,77.9638
0.0575,-107.228,0.0330387,0,0,21.333,41.3557,0.5,77.944
0.0576,-96.1435,0.0331012,0,0,21.547,41.4226,0.5,77.9242
0.0577,-84.9227,0.0331646,0,0,21.7627,41.4894,0.5,77.9045
0.0578,-73.5812,0.033229,0,0,21.9793,41.5562,0.5,77.8847
0.0579,-62.1352,0.0332944,0,0,22.1963,41.6229,0.5,77.865
0.058,-50.6008,0.0333607,0,0,22.4129,41.6896,0.5,77.8452
0.0581,-38.9946,0.0334279,0,0,22.6285,41.7562,0.5,77.8255
0.0582,-27.3329,0.0334961,0,0,22.8425,41.8229,0.5,77.8057
0.0583,-15.6324,0.0335652,0,0,23.0541,41.8896,0.5,77.786
0.0584,-3.90963,0.0336353,0,0,23.2628,41.9562,0.5,77.7663
0.0585,7.81865,0.0337062,0,0,23.4678,42.0229,0.5,77.7465
0.0586,19.5358,0.033778,0,0,23.6686,42.0896,0.5,77.7268
0.0587,31.2252,0.0338507,0,0,23.8645,42.1563,0.5,77.707
0.0588,42.8703,0.0339243,0,0,24.0549,42.223,0.5,77.6873
0.0589,54.4544,0.0339986,0,0,24.2392,42.2898,0.5,77.6675
0.059,65.9611,0.0340737,0,0,24.4168,42.3567,0.5,77.6477
0.0591,77.3741,0.0341495,0,0,24.587,42.4236,0.5,77.6279
0.0592,88.6772,0.0342261,0,0,24.7494,42.4906,0.5,77.608
0.0593,99.8542,0.0343033,0,0,24.9034,42.5576,0.5,77.5881
0.0594,110.889,0.0343811,0,0,25.0484,42.6248,0.5,77.5682
0.0595,121.767,0.0344596,0,0,25.1839,42.692,0.5,77.5483
0.0596,132.471,0.0345385,0,0,25.3093,42.7593,0.5,77.5284
0.0597,142.988,0.034618,0,0,25.4242,42.8268,0.5,77.5084
0.0598,153.301,0.0346979,0,0,25.5281,42.8943,0.5,77.4884
0.0599,163.396,0.0347782,0,0,25.6205,42.962,0.5,77.4683
0.06,173.259,0.0348588,0,0,25.7009,43.0298,0.5,77.4482
0.0601,182.876,0.0349397,0,0,25.769,43.0977,0.5,77.4281
0.0602,192.233,0.0350208,0,0,25.8243,43.1658,0.5,77.4079
0.0603,201.317,0.035102,0,0,25.8664,43.234,0.5,77.3876
0.0604,210.114,0.0351833,0,0,25.895,43.3024,0.5,77.3674
0.0605,218.613,0.0352647,0,0,25.9097,43.371,0.5,77.347
0.0606,226.802,0.035346,0,0,25.9102,43.4397,0.5,77.3267
0.0607,234.668,0.0354272,0,0,25.8962,43.5086,0.5,77.3062
0.0608,242.201,0.0355083,0,0,25.8674,43.5776,0.5,77.2857
0.0609,249.389,0.0355891,0,0,25.8235,43.6469,0.5,77.2652
0.061,256.223,0.0356695,0,0,25.7643,43.7163,0.5,77.2446
0.0611,262.693,0.0357496,0,0,25.6896,43.786,0.5,77.2239
0.0612,268.79,0.0358293,0,0,25.5993,43.8558,0.5,77.2032
0.0613,274.505,0.0359084,0,0,25.493,43.9258,0.5,77.1824
0.0614,279.829,0.0359869,0,0,25.3708,43.996,0.5,77.1616
0.0615,284.756,0.0360647,0,0,25.2324,44.0665,0.5,77.1407
0.0616,289.279,0.0361417,0,0,25.0779,44.1371,0.5,77.1197
0.0617,293.39,0.0362179,0,0,24.907,44.208,0.5,77.0987
0.0618,297.084,0.0362932,0,0,24.7199,44.2791,0.5,77.0776
0.0619,300.356,0.0363675,0,0,24.5164,44.3504,0.5,77.0564
0.062,303.202,0.0364408,1,0,24.2966,44.4219,0.5,77.0352
0.0621,305.724,0.0365129,1,0,24.0779,44.4936,0.5,77.0139
0.0622,307.596,0.0365839,1,0,23.8774,44.5652,0.5,76.9926
0.0623,309.139,0.0366539,1,0,23.695,44.6365,0.5,76.9714
0.0624,310.243,0.0367229,1,0,23.5308,44.7076,0.5,76.9503
0.0625,310.906,0.036791,1,0,23.3846,44.7784,0.5,76.9293
0.0626,311.127,0.0368584,1,0,23.2561,44.8491,0.5,76.9083
0.0627,310.906,0.0369251,1,0,23.1453,44.9195,0.5,76.8873
0.0628,310.243,0.0369911,1,0,23.0518,44.9898,0.5,76.8665
0.0629,309.139,0.0370566,1,0,22.9756,45.0598,0.5,76.8457
0.063,307.596,0.0371217,0,0,22.9163,45.1296,0.5,76.8249
0.0631,305.616,0.0371864,0,0,22.8737,45.1992,0.5,76.8043
0.0632,303.202,0.0372508,0,0,22.8474,45.2685,0.5,76.7836
0.0633,300.356,0.0373151,0,0,22.8372,45.3377,0.5,76.7631
0.0634,297.084,0.0373791,0,0,22.8427,45.4067,0.5,76.7426
0.0635,293.39,0.0374431,0,0,22.8636,45.4754,0.5,76.7221
0.0636,289.279,0.0375072,0,0,22.8994,45.544,0.5,76.7017
0.0637,284.756,0.0375713,0,0,22.9497,45.6123,0.5,76.6814
0.0638,279.829,0.0376355,0,0,23.0142,45.6805,0.5,76.6612
0.0639,274.505,0.0377,0,0,23.0924,45.7485,0.5,76.6409
0.064,268.79,0.0377648,0,0,23.1839,45.8162,0.5,76.6208
0.0641,262.693,0.0378298,0,0,23.2881,45.8838,0.5,76.6007
0.0642,256.223,0.0378953,0,0,23.4045,45.9513,0.5,76.5806
0.0643,249.389,0.0379613,0,0,23.5327,46.0185,0.5,76.5606
0.0644,242.201,0.0380277,0,0,23.6721,46.0856,0.5,76.5406
0.0645,234.668,0.0380947,0,0,23.8222,46.1525,0.5,76.5207
0.0646,226.802,0.0381624,0,0,23.9825,46.2193,0.5,76.5009
0.0647,218.613,0.0382307,0,0,24.1522,46.2859,0.5,76.481
0.0648,210.114,0.0382996,0,0,24.331,46.3524,0.5,76.4612
0.0649,201.317,0.0383694,0,0,24.5181,46.4188,0.5,76.4415
0.065,192.233,0.0384399,0,0,24.7131,46.485,0.5,76.4218
0.0651,182.876,0.0385112,0,0,24.9151,46.5511,0.5,76.4021
0.0652,173.259,0.0385834,0,0,25.1237,46.617,0.5,76.3825
0.0653,163.396,0.0386564,0,0,25.3383,46.6829,0.5,76.3629
0.0654,153.301,0.0387304,0,0,25.5581,46.7487,0.5,76.3433
0.0655,142.988,0.0388052,0,0,25.7825,46.8143,0.5,76.3237
0.0656,132.471,0.0388811,0,0,26.0109,46.8799,0.5,76.3042
0.0657,121.767,0.0389579,0,0,26.2426,46.9454,0.5,76.2847
0.0658,110.889,0.0390356,0,0,26.4769,47.0108,0.5,76.2652
0.0659,99.8542,0.0391144,0,0,26.7133,47.0762,0.5,76.2457
0.066,88.6772,0.0391941,0,0,26.951,47.1415,0.5,76.2263
0.0661,77.3741,0.0392749,0,0,27.1894,47.2067,0.5,76.2068
0.0662,65.9611,0.0393566,0,0,27.4278,47.2719,0.5,76.1874
0.0663,54.4544,0.0394394,0,0,27.6656,47.3371,0.5,76.168
0.0664,42.8703,0.0395231,0,0,27.902,47.4023,0.5,76.1486
0.0665,31.2252,0.0396078,0,0,28.1365,47.4674,0.5,76.1291
0.0666,19.5358,0.0396935,0,0,28.3683,47.5325,0.5,76.1097
0.0667,7.81865,0.0397802,0,0,28.5969,47.5977,0.5,76.0903
0.0668,-3.90963,0.0398678,0,0,28.8216,47.6628,0.5,76.0709
0.0669,-15.6324,0.0399563,0,0,29.0417,47.728,0.5,76.0515
0.067,-27.3329,0.0400458,0,0,29.2567,47.7932,0.5,76.032
0.0671,-38.9946,0.0401361,0,0,29.4659,47.8584,0.5,76.0126
0.0672,-50.6008,0.0402272,0,0,29.6687,47.9237,0.5,75.9931
0.0673,-62.1352,0.0403192,0,0,29.8645,47.989,0.5,75.9736
0.0674,-73.5812,0.0404119,0,0,30.0527,48.0544,0.5,75.9541
0.0675,-84.9227,0.0405054,0,0,30.2328,48.1198,0.5,75.9346
0.0676,-96.1435,0.0405996,0,0,30.4041,48.1853,0.5,75.915
0.0677,-107.228,0.0406945,0,0,30.5662,48.251,0.5,75.8955
0.0678,-118.16,0.0407899,0,0,30.7184,48.3167,0.5,75.8759
0.0679,-128.923,0.040886,0,0,30.8604,48.3825,0.5,75.8562
0.068,-139.504,0.0409825,0,0,30.9915,48.4484,0.5,75.8366
0.0681,-149.887,0.0410796,0,0,31.1113,48.5144,0.5,75.8169
0.0682,-160.056,0.041177,0,0,31.2193,48.5805,0.5,75.7971
0.0683,-169.998,0.0412748,0,0,31.3151,48.6468,0.5,75.7773
0.0684,-179.698,0.0413729,0,0,31.3982,48.7132,0.5,75.7575
0.0685,-189.144,0.0414712,0,0,31.4683,48.7797,0.5,75.7376
0.0686,-198.32,0.0415697,0,0,31.5249,48.8464,0.5,75.7177
0.0687,-207.214,0.0416684,0,0,31.5676,48.9133,0.5,75.6978
0.0688,-215.814,0.041767,0,0,31.5961,48.9803,0.5,75.6778
0.0689,-224.108,0.0418657,0,0,31.6101,49.0475,0.5,75.6577
0.069,-232.082,0.0419643,0,0,31.6093,49.1148,0.5,75.6376
0.0691,-239.727,0.0420627,0,0,31.5934,49.1823,0.5,75.6174
0.0692,-247.032,0.0421609,0,0,31.5621,49.25,0.5,75.5972
0.0693,-253.985,0.0422587,0,0,31.5151,49.3179,0.5,75.5769
0.0694,-260.578,0.0423563,0,0,31.4524,49.386,0.5,75.5566
0.0695,-266.8,0.0424533,0,0,31.3735,49.4543,0.5,75.5361
0.0696,-272.643,0.0425499,0,0,31.2785,49.5228,0.5,75.5157
0.0697,-278.098,0.0426458,0,0,31.1672,49.5915,0.5,75.4951
0.0698,-283.159,0.0427411,0,0,31.0394,49.6604,0.5,75.4746
0.0699,-287.816,0.0428357,0,0,30.895,49.7295,0.5,75.4539
0.07,-292.065,0.0429294,0,0,30.734,49.7988,0.5,75.4332
0.0701,-295.899,0.0430222,0,0,30.5563,49.8683,0.5,75.4124
0.0702,-299.313,0.043114,0,0,30.362,49.9381,0.5,75.3915
0.0703,-302.301,0.0432048,0,1,30.1509,50.0081,0.5,75.3706
0.0704,-304.867,0.0432945,0,1,29.9404,50.0781,0.5,75.3496
0.0705,-306.985,0.0433831,0,1,29.7478,50.1479,0.5,75.3288
0.0706,-308.674,0.0434708,0,1,29.5729,50.2175,0.5,75.3079
0.0707,-309.924,0.0435575,0,1,29.4156,50.2869,0.5,75.2872
0.0708,-310.734,0.0436435,0,1,29.2759,50.356,0.5,75.2665
0.0709,-311.102,0.0437288,0,1,29.1536,50.425,0.5,75.2459
0.071,-311.029,0.0438134,0,1,29.0485,50.4937,0.5,75.2253
0.0711,-310.513,0.0438974,0,1,28.9605,50.5622,0.5,75.2048
